State_And_County_FIPS_Code	CHSI_State_Name	CHSI_County_Name	Population_Size	Population_Density	Poverty	Age_19_Under	Age_19_64	Age_65_84	Age_85_and_Over	White	Black	Native_American	Asian	Hispanic	ALE	Health_Status	LBW	VLBW	Premature	Under_18	Over_40	Late_Care	Infant_Mortality	Unmarried	Brst_Cancer	Col_Cancer	CHD	Lung_Cancer	Suicide	No_HS_Diploma	Unemployed	Sev_Work_Disabled	Major_Depression	Recent_Drug_Use	Ecol_Rpt	Ecol_Exp	Salm_Rpt	Salm_Exp	Shig_Rpt	Shig_Exp	FluB_Rpt	FluB_Exp	HepA_Rpt	HepA_Exp	HepB_Rpt	HepB_Exp	Meas_Rpt	Meas_Exp	Pert_Rpt	Pert_Exp	CRS_Rpt	CRS_Exp	Syphilis_Rpt	Syphilis_Exp	No_Exercise	Few_Fruit_Veg	Obesity	High_Blood_Pres	Smoker	Diabetes	Uninsured	HPSA_Ind
5-85	Arkansas	Lonoke	60658	79.0	10.8	26.8	62.9	9.3	1.1	91.5	6.5	0.5	0.6	2.3	75.0	16.8	7.8	1.3	12.9	4.1	1.1	15.6	7.7	28.3	24.8	28.6	165.2	72.0	11.4	8730.0	1228.0	1583.0	3804	3492	0.0	5.0	147.0	38.0	19.0	14.0	1.0	0.0	0.0	5.0	6.0	3.0	0.0	0.0	115.0	14.0	0.0	0.0	0.0	3.0	27.8	81.5	23.2	21.1	29.5	6.3	7148.0	2
5-89	Arkansas	Marion	16735	28.0	17.1	20.0	58.6	18.9	2.4	97.7	0.3	0.7	0.2	1.0	76.5	17.7	8.0	1.3	10.3	6.0	1.3	26.3	8.1	28.0	29.6	22.3	155.5	70.8	22.0	2940.0	319.0	781.0	1142	914	1.0	0.0	27.0	23.0	6.0	8.0	0.0	0.0	12.0	8.0	5.0	3.0	0.0	0.0	14.0	3.0	0.0	0.0	0.0	6.0	30.3	76.4	23.1	26.1	28.4	8.3	2906.0	2
5-91	Arkansas	Miller	43162	69.0	17.8	25.9	60.4	11.8	1.9	74.5	23.4	0.7	0.4	1.9	75.2	22.9	9.4	2.0	16.1	6.3	0.7	19.7	8.0	40.6	18.9	24.9	150.4	68.8	15.1	7343.0	879.0	1296.0	2732	2388	1.0	0.0	20.0	39.0	16.0	18.0	0.0	0.0	3.0	4.0	2.0	4.0	0.0	0.0	3.0	2.0	0.0	0.0	6.0	6.0	34.0	80.5	31.0	27.5	28.1	9.7	7040.0	2
5-93	Arkansas	Mississippi	47911	53.0	22.3	30.2	57.5	10.8	1.6	63.9	34.1	0.3	0.4	2.7	71.6	25.6	11.4	2.1	17.3	9.6	0.7	18.5	10.5	55.4	26.1	29.4	276.0	78.4	12.5	10477.0	1743.0	1831.0	2869	2632	0.0	0.0	66.0	51.0	91.0	25.0	0.0	3.0	17.0	8.0	7.0	10.0	0.0	0.0	1.0	5.0	0.0	0.0	4.0	8.0	42.5	81.6	29.3	33.0	28.5	7.0	10149.0	2
5-103	Arkansas	Ouachita	27102	37.0	18.6	25.0	58.5	14.0	2.4	58.6	40.2	0.2	0.4	1.1	72.6	19.2	12.0	1.7	15.2	7.8	1.0	41.4	10.8	45.0	20.6	21.3	243.9	73.2	6.7	4832.0	862.0	709.0	1739	1503	0.0	6.0	10.0	25.0	1.0	17.0	0.0	0.0	0.0	8.0	1.0	7.0	0.0	0.0	3.0	1.0	0.0	0.0	29.0	3.0	33.4	80.7	27.6	37.0	22.6	6.6	4306.0	2
5-113	Arkansas	Polk	20176	23.0	19.1	25.0	57.2	15.6	2.3	96.5	0.3	1.5	0.3	3.8	74.5	22.0	6.5	1.1	12.4	7.5	1.0	22.0	9.6	24.0	29.2	27.8	267.0	71.5	15.6	3724.0	418.0	834.0	1293	1104	1.0	0.0	44.0	30.0	11.0	10.0	0.0	0.0	10.0	10.0	0.0	4.0	0.0	0.0	7.0	4.0	0.0	0.0	0.0	8.0	30.2	74.5	24.8	32.4	21.9	7.9	4393.0	2
5-115	Arkansas	Pope	56580	70.0	16.5	26.1	60.8	11.4	1.6	94.4	3.0	0.6	0.8	3.8	76.1	19.2	7.0	1.0	9.7	5.0	0.7	14.2	5.8	28.2	26.9	20.9	182.0	69.5	10.7	8098.0	1235.0	1749.0	3588	3425	1.0	3.0	78.0	47.0	5.0	22.0	0.0	0.0	7.0	8.0	17.0	8.0	0.0	0.0	5.0	5.0	0.0	0.0	0.0	3.0	23.2	81.2	28.4	29.8	26.6	6.5	8198.0	2
5-119	Arkansas	Pulaski	366463	475.0	15.1	26.3	61.9	10.3	1.5	62.5	34.0	0.4	1.6	3.1	74.8	16.7	10.0	2.0	13.3	4.4	1.6	13.9	9.8	41.9	24.4	19.9	162.2	66.3	12.5	37662.0	8967.0	9942.0	23058	19911	5.0	11.0	428.0	185.0	239.0	142.0	3.0	11.0	12.0	44.0	38.0	44.0	0.0	0.0	351.0	44.0	0.0	0.0	20.0	22.0	23.6	76.1	22.3	28.9	21.0	6.7	52197.0	2
5-125	Arkansas	Saline	91188	126.0	9.4	24.2	62.8	12.0	1.1	94.8	3.2	0.5	0.7	2.0	76.4	18.2	8.1	1.3	13.4	3.2	1.3	12.6	7.1	23.5	21.1	15.4	161.4	61.8	13.8	10936.0	1884.0	2568.0	5906	5119	5.0	13.0	238.0	59.0	16.0	25.0	0.0	4.0	2.0	8.0	7.0	4.0	0.0	0.0	213.0	25.0	0.0	0.0	4.0	0.0	23.7	77.9	24.2	24.1	23.5	7.5	7970.0	2
5-131	Arkansas	Sebastian	118750	221.0	15.4	26.8	60.4	11.1	1.7	85.8	6.3	1.6	3.8	9.6	75.6	16.9	7.7	1.3	11.1	5.1	1.3	31.0	8.7	35.9	24.5	23.4	227.2	64.8	14.9	18239.0	2451.0	3587.0	7421	6412	5.0	4.0	78.0	56.0	15.0	35.0	0.0	0.0	36.0	11.0	60.0	14.0	0.0	0.0	10.0	14.0	0.0	0.0	1.0	7.0	28.0	75.8	26.4	32.1	20.5	7.1	18572.0	2
5-133	Arkansas	Sevier	16456	29.0	17.8	29.7	57.7	11.0	1.5	92.4	4.4	2.0	0.3	26.5	74.0	21.4	8.2	1.4	12.2	6.5	1.3	19.8	7.1	33.9	17.7	19.6	226.5	69.2	19.7	3615.0	315.0	511.0	989	898	1.0	0.0	24.0	28.0	23.0	12.0	0.0	0.0	16.0	6.0	2.0	5.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	15.0	42.4	79.1	25.1	19.3	26.1	8.2	3682.0	2
5-139	Arkansas	Union	44186	43.0	17.7	25.4	58.8	13.4	2.4	65.3	33.0	0.2	0.6	1.7	73.6	21.5	9.2	1.6	14.0	6.3	1.1	26.5	8.2	44.1	35.3	21.4	138.3	72.0	14.7	7565.0	1337.0	1421.0	2817	2423	32.0	9.0	41.0	41.0	72.0	27.0	0.0	0.0	0.0	14.0	3.0	11.0	0.0	0.0	2.0	2.0	0.0	0.0	35.0	5.0	30.0	80.3	27.0	28.4	25.8	9.1	6517.0	2
5-143	Arkansas	Washington	180357	190.0	13.8	27.5	63.1	8.4	1.1	91.2	2.7	1.4	2.6	12.2	76.7	13.9	6.8	1.1	10.5	3.5	1.5	14.7	5.7	27.9	23.4	21.0	150.1	67.5	12.6	22441.0	3075.0	3552.0	11208	11062	5.0	5.0	83.0	65.0	39.0	20.0	0.0	5.0	13.0	10.0	25.0	10.0	0.0	0.0	5.0	15.0	0.0	0.0	17.0	10.0	21.9	77.6	18.6	24.6	21.4	5.5	26412.0	2
5-145	Arkansas	White	71332	69.0	15.5	25.4	60.9	11.9	1.8	93.8	4.0	0.5	0.5	2.6	75.1	19.5	9.4	1.6	13.2	4.2	1.0	18.6	8.2	27.7	21.9	20.6	200.1	77.0	15.1	12334.0	1898.0	2230.0	4559	4323	1.0	3.0	141.0	58.0	8.0	20.0	0.0	0.0	1.0	7.0	13.0	3.0	1.0	0.0	21.0	3.0	0.0	0.0	0.0	7.0	30.2	80.5	24.1	25.4	24.2	8.7	10331.0	2
5-149	Arkansas	Yell	21391	23.0	15.6	26.3	59.1	12.6	2.0	95.4	1.5	0.7	1.3	17.1	74.7	21.3	7.7	1.4	10.6	7.7	1.1	20.5	5.5	33.5	19.6	25.2	256.1	85.3	12.3	5052.0	429.0	762.0	1347	1179	1.0	2.0	34.0	27.0	0.0	10.0	0.0	0.0	7.0	17.0	14.0	4.0	0.0	0.0	3.0	8.0	0.0	0.0	0.0	2.0	31.6	81.0	25.5	21.0	27.9	8.9	4389.0	2
6-1	California	Alameda	1448905	1964.0	10.7	26.2	63.3	9.0	1.5	56.9	13.8	0.7	24.9	20.3	78.1	11.9	7.0	1.2	9.8	2.2	4.1	9.3	4.8	26.7	24.7	18.0	161.2	47.4	7.6	168990.0	38900.0	26209.0	74851	95364	50.0	44.0	0.0	395.0	0.0	220.0	11.0	0.0	120.0	176.0	91.0	132.0	3.0	0.0	106.0	132.0	0.0	0.0	116.0	176.0	20.7	69.3	18.4	21.4	15.6	5.3	201483.0	2
6-7	California	Butte	214185	131.0	15.8	24.4	60.7	12.2	2.7	89.2	1.6	1.9	4.2	11.6	76.5	14.3	5.8	1.0	10.6	3.5	2.4	25.1	6.2	35.3	22.1	19.9	174.0	59.5	14.8	23834.0	6489.0	12091.0	11379	15957	7.0	6.0	0.0	100.0	0.0	63.0	0.0	0.0	13.0	19.0	8.0	25.0	0.0	0.0	10.0	25.0	0.0	0.0	1.0	13.0	25.8	78.8	23.7	26.7	17.0	4.3	37097.0	2
6-13	California	Contra Costa	1017787	1414.0	7.5	27.0	61.6	9.7	1.7	72.7	9.6	0.7	13.5	20.7	78.8	14.1	6.4	1.0	9.8	2.2	4.4	10.6	4.0	25.3	27.1	17.2	152.5	46.6	9.4	87405.0	24606.0	19668.0	52118	67356	36.0	30.0	0.0	385.0	0.0	119.0	4.0	30.0	108.0	119.0	60.0	59.0	2.0	0.0	37.0	89.0	0.0	0.0	42.0	30.0	21.0	72.8	21.6	23.7	14.2	5.4	119080.0	2
6-17	California	El Dorado	176841	103.0	7.5	24.0	64.3	10.3	1.4	92.5	0.9	1.0	3.2	10.3	78.7	10.1	6.4	1.0	9.6	2.3	4.0	12.0	4.8	24.2	24.6	17.0	153.7	51.4	14.3	13080.0	4194.0	4741.0	9422	12175	5.0	10.0	0.0	65.0	0.0	20.0	0.0	5.0	14.0	10.0	32.0	5.0	0.0	0.0	48.0	20.0	0.0	0.0	1.0	0.0	14.2	67.8	24.0	20.4	14.9	4.8	21522.0	2
6-19	California	Fresno	877584	147.0	20.6	32.3	58.0	8.3	1.4	81.4	5.7	1.9	9.0	46.4	77.1	16.5	6.7	1.3	11.8	5.5	2.2	14.0	6.4	42.6	22.6	15.8	192.4	43.4	8.7	164823.0	36776.0	24459.0	41867	59931	36.0	25.0	0.0	350.0	0.0	350.0	2.0	25.0	95.0	125.0	35.0	100.0	0.0	0.0	100.0	75.0	0.0	0.0	15.0	150.0	25.8	74.3	27.7	25.1	14.6	7.4	202484.0	2
6-29	California	Kern	756825	93.0	18.2	32.0	59.1	7.8	1.1	85.8	6.2	1.7	4.2	43.6	75.7	21.3	6.6	1.2	11.7	5.4	2.1	16.2	6.2	42.7	27.0	20.5	268.9	57.8	11.0	139010.0	27239.0	23329.0	36250	51564	2.0	21.0	0.0	291.0	0.0	291.0	5.0	21.0	98.0	104.0	65.0	83.0	0.0	0.0	40.0	62.0	0.0	0.0	20.0	125.0	30.4	76.3	26.5	27.5	21.4	9.0	152346.0	2
6-37	California	Los Angeles	9935475	2447.0	17.7	28.9	61.0	8.7	1.4	74.1	9.7	1.1	13.4	46.4	78.1	19.5	6.8	1.3	10.8	3.5	3.6	10.3	5.4	38.3	23.3	17.5	210.6	39.9	7.9	1872316.0	256472.0	370924.0	495905	665392	97.0	293.0	0.0	2635.0	0.0	1464.0	65.0	0.0	1543.0	1171.0	327.0	878.0	10.0	0.0	455.0	878.0	0.0	0.0	1137.0	1171.0	27.3	71.6	21.3	24.2	16.7	6.7	2167891.0	2
6-41	California	Marin	246960	475.0	7.3	21.2	64.3	12.3	2.3	88.7	3.1	0.6	5.5	12.4	80.8	7.1	6.2	0.9	9.2	0.6	9.1	7.6	3.3	16.6	27.1	16.0	128.2	42.0	11.3	15885.0	5049.0	5868.0	13576	15907	11.0	15.0	0.0	89.0	0.0	30.0	0.0	7.0	19.0	15.0	8.0	7.0	2.0	0.0	21.0	30.0	0.0	0.0	13.0	7.0	8.3	66.0	9.9	23.0	12.0	2.8	23521.0	2
6-53	California	Monterey	412104	124.0	13.7	30.1	60.0	8.5	1.4	85.5	3.8	1.3	7.1	50.1	79.4	22.0	5.8	1.0	9.9	4.5	2.8	16.2	5.8	36.7	22.6	15.2	144.4	41.7	9.3	78926.0	15353.0	12029.0	20267	27891	3.0	12.0	0.0	210.0	0.0	160.0	2.0	12.0	50.0	49.0	10.0	49.0	1.0	0.0	20.0	49.0	0.0	0.0	10.0	25.0	30.4	72.2	24.4	20.7	17.0	4.7	80153.0	2
6-59	California	Orange	2988072	3785.0	10.6	28.1	61.4	9.1	1.4	78.9	1.9	0.9	16.2	32.1	79.7	13.4	6.0	1.0	9.8	2.4	3.7	9.3	4.7	26.2	23.2	15.2	177.7	41.0	7.6	392129.0	60432.0	89065.0	150645	197331	53.0	88.0	0.0	790.0	0.0	439.0	13.0	0.0	314.0	351.0	123.0	263.0	7.0	0.0	219.0	263.0	0.0	0.0	109.0	351.0	18.5	74.3	17.7	20.0	14.4	4.2	509324.0	2
6-61	California	Placer	317028	226.0	5.9	24.1	61.9	12.1	1.9	90.2	1.3	0.9	4.9	10.5	79.5	5.7	5.6	1.0	8.9	1.6	4.1	10.8	4.1	18.0	23.4	15.1	152.6	50.5	12.8	20463.0	6440.0	7655.0	16837	21528	12.0	17.0	0.0	109.0	0.0	33.0	0.0	8.0	10.0	17.0	7.0	8.0	0.0	0.0	126.0	33.0	0.0	0.0	4.0	0.0	11.3	68.6	17.3	21.1	15.0	5.7	31044.0	2
6-65	California	Riverside	1946419	270.0	12.3	29.8	58.8	9.8	1.7	84.5	6.5	1.4	5.2	40.5	77.3	17.2	6.0	1.1	10.8	3.9	2.4	16.6	5.8	36.0	26.0	19.4	219.3	49.5	9.8	297794.0	42936.0	83445.0	96145	132670	11.0	51.0	0.0	459.0	0.0	255.0	4.0	0.0	217.0	204.0	295.0	153.0	1.0	0.0	49.0	153.0	0.0	0.0	148.0	204.0	28.0	72.2	23.4	24.9	16.3	6.8	320908.0	2
6-67	California	Sacramento	1363482	1412.0	13.7	28.5	60.6	9.4	1.5	70.0	10.5	1.1	14.0	18.2	77.2	13.9	6.5	1.3	9.3	3.1	3.0	18.2	5.6	32.7	25.5	17.0	193.1	53.7	10.9	144113.0	32403.0	37606.0	68447	91279	29.0	39.0	0.0	351.0	0.0	195.0	3.0	0.0	106.0	156.0	37.0	117.0	0.0	0.0	285.0	117.0	0.0	0.0	32.0	156.0	18.4	73.3	20.8	25.3	17.2	6.4	198250.0	2
6-71	California	San Bernardino	1963535	98.0	16.0	32.2	59.7	7.1	1.0	80.6	9.5	1.4	6.0	44.2	76.0	19.4	6.8	1.3	10.8	4.1	2.3	17.3	7.3	39.7	26.2	20.4	241.3	51.9	10.3	295593.0	43325.0	57473.0	93938	134224	34.0	54.0	0.0	489.0	0.0	272.0	8.0	0.0	140.0	217.0	76.0	163.0	1.0	0.0	50.0	163.0	0.0	0.0	29.0	217.0	28.6	77.2	25.7	26.4	17.8	7.8	351853.0	2
6-73	California	San Diego	2933462	698.0	11.6	27.5	61.4	9.4	1.6	79.8	5.6	1.0	10.8	29.0	78.6	14.1	6.1	1.1	10.3	2.8	3.4	13.6	4.9	28.1	26.5	16.5	164.6	45.5	10.5	321491.0	64744.0	94832.0	149211	200974	84.0	87.0	0.0	781.0	0.0	434.0	13.0	0.0	453.0	347.0	89.0	260.0	6.0	0.0	432.0	260.0	0.0	0.0	175.0	347.0	22.5	73.2	20.3	24.7	14.6	5.6	488866.0	2
6-75	California	San Francisco	739426	15837.0	12.0	15.7	69.6	12.4	2.4	56.6	7.3	0.5	33.3	13.5	77.9	11.5	7.1	1.1	9.9	1.5	5.8	12.3	3.9	24.6	22.8	17.4	160.6	41.6	11.0	108473.0	21518.0	26509.0	43296	48861	44.0	23.0	0.0	320.0	0.0	320.0	3.0	23.0	138.0	114.0	146.0	92.0	13.0	0.0	28.0	69.0	0.0	0.0	785.0	137.0	21.8	69.3	10.5	20.8	17.8	3.7	102303.0	2
6-77	California	San Joaquin	664116	475.0	14.7	31.1	59.3	8.3	1.4	73.0	7.9	1.3	14.3	34.1	76.4	17.4	6.6	1.2	10.5	4.3	2.4	26.3	7.1	37.8	25.9	16.1	211.1	57.8	10.0	114335.0	21851.0	15449.0	32249	45098	38.0	18.0	0.0	257.0	0.0	257.0	1.0	18.0	110.0	92.0	129.0	73.0	0.0	0.0	27.0	55.0	0.0	0.0	12.0	110.0	27.6	67.5	25.0	28.8	16.9	6.4	109891.0	2
6-79	California	San Luis Obispo	255478	77.0	11.1	22.6	63.1	12.1	2.2	91.3	2.1	1.1	3.3	17.5	79.4	10.7	5.5	0.8	9.1	2.5	3.7	17.6	4.3	27.8	21.3	17.6	140.4	48.5	13.1	24056.0	5394.0	6293.0	13891	18985	6.0	8.0	0.0	113.0	0.0	23.0	0.0	8.0	14.0	38.0	3.0	15.0	0.0	0.0	3.0	45.0	0.0	0.0	3.0	8.0	14.2	75.9	19.1	24.9	12.6	5.5	36997.0	2
6-81	California	San Mateo	699610	1558.0	6.8	24.5	62.5	11.0	2.0	68.5	3.4	0.5	24.8	22.3	80.3	13.1	6.3	1.0	9.6	1.7	5.2	12.8	4.1	19.5	23.4	17.4	129.1	42.4	7.1	71026.0	15693.0	19311.0	36884	44971	35.0	21.0	0.0	274.0	0.0	84.0	1.0	21.0	98.0	84.0	4.0	42.0	2.0	0.0	48.0	63.0	0.0	0.0	39.0	21.0	18.8	71.0	14.4	21.6	16.8	4.2	84134.0	2
6-83	California	Santa Barbara	400762	146.0	13.1	27.1	60.0	10.8	2.1	89.1	2.3	1.6	4.8	36.8	79.8	17.8	6.4	1.0	11.2	3.4	3.3	19.2	4.3	30.1	21.2	15.1	152.4	41.2	10.0	51492.0	9282.0	9515.0	20550	28582	15.0	12.0	0.0	169.0	0.0	72.0	1.0	12.0	58.0	36.0	14.0	24.0	0.0	0.0	18.0	24.0	0.0	0.0	6.0	12.0	20.4	71.5	17.4	28.5	12.9	5.7	71837.0	2
6-85	California	Santa Clara	1699052	1316.0	8.8	26.4	63.2	9.1	1.3	63.2	2.8	0.8	30.6	24.5	80.2	11.9	6.3	1.0	9.0	1.8	4.0	13.4	4.0	21.8	20.9	13.6	139.7	35.7	7.6	187410.0	44962.0	42253.0	87537	110317	54.0	50.0	0.0	454.0	0.0	252.0	4.0	0.0	120.0	202.0	46.0	151.0	0.0	0.0	152.0	151.0	0.0	0.0	96.0	202.0	18.4	71.4	17.4	22.6	10.9	5.9	196918.0	2
6-87	California	Santa Cruz	249666	561.0	11.3	25.2	64.5	8.6	1.6	90.9	1.2	1.2	4.3	27.4	79.3	18.0	5.3	1.1	9.7	3.3	4.5	9.2	4.0	31.6	22.7	15.8	147.6	44.4	13.0	27158.0	9160.0	7145.0	13112	17527	10.0	8.0	0.0	99.0	0.0	30.0	1.0	8.0	36.0	15.0	14.0	15.0	0.0	0.0	125.0	23.0	0.0	0.0	11.0	15.0	16.8	64.9	17.9	17.7	11.3	6.9	41479.0	2
6-89	California	Shasta	179904	48.0	13.4	24.8	60.0	13.0	2.1	90.9	1.0	2.6	2.3	7.1	76.1	14.6	5.7	1.1	8.1	4.4	2.4	11.2	6.7	38.7	24.0	18.5	174.0	66.6	19.5	20123.0	5802.0	6431.0	9497	12375	3.0	5.0	0.0	82.0	0.0	51.0	0.0	0.0	13.0	15.0	68.0	21.0	0.0	0.0	3.0	21.0	0.0	0.0	0.0	10.0	12.5	73.1	23.2	27.6	22.9	5.6	27365.0	2
6-95	California	Solano	411593	496.0	8.4	28.9	60.9	8.9	1.3	64.0	15.3	0.9	14.9	20.6	77.7	12.3	6.7	1.3	10.5	2.9	2.6	24.7	5.6	31.8	24.3	19.1	160.1	52.6	9.4	41902.0	11422.0	9763.0	20576	27611	3.0	12.0	0.0	147.0	0.0	73.0	0.0	12.0	48.0	24.0	4.0	24.0	0.0	0.0	71.0	37.0	0.0	0.0	6.0	12.0	18.6	72.0	20.9	21.9	17.2	6.4	54843.0	2
6-97	California	Sonoma	466477	296.0	8.8	25.1	62.4	10.5	2.1	90.2	1.6	1.4	4.1	20.7	78.5	14.9	5.2	0.8	6.7	2.4	3.9	12.0	4.4	28.6	25.0	19.4	141.9	52.3	9.4	46951.0	11339.0	10826.0	24512	31741	29.0	28.0	0.0	182.0	0.0	98.0	2.0	14.0	79.0	42.0	21.0	28.0	0.0	0.0	74.0	42.0	0.0	0.0	29.0	14.0	18.2	72.5	20.7	17.1	16.6	6.3	63936.0	2
6-99	California	Stanislaus	505505	338.0	14.2	31.1	58.9	8.5	1.4	87.1	3.1	1.5	5.6	37.0	76.2	21.1	6.5	1.3	11.5	4.3	2.3	16.4	7.5	35.5	23.7	19.9	246.3	54.6	10.6	89586.0	18977.0	15745.0	24519	34231	27.0	14.0	0.0	244.0	0.0	187.0	1.0	14.0	76.0	57.0	60.0	57.0	0.0	0.0	56.0	57.0	0.0	0.0	11.0	29.0	28.2	74.6	25.4	24.6	18.7	10.0	89406.0	2
6-107	California	Tulare	410874	85.0	21.5	34.1	56.6	8.0	1.3	90.9	1.9	1.9	3.8	54.7	76.1	20.8	5.7	1.1	10.0	5.7	1.9	17.6	6.1	42.9	22.6	16.4	188.0	48.3	8.8	88664.0	17366.0	12256.0	19106	27671	13.0	11.0	0.0	195.0	0.0	149.0	5.0	11.0	53.0	46.0	27.0	46.0	0.0	0.0	23.0	46.0	0.0	0.0	3.0	23.0	34.9	73.3	24.9	22.4	18.6	9.7	100242.0	2
6-111	California	Ventura	796106	431.0	9.8	28.8	60.5	9.2	1.5	87.9	2.1	1.2	6.7	35.6	79.3	12.8	6.1	1.0	10.3	3.0	3.6	9.5	5.5	24.6	23.5	16.5	158.6	42.4	9.1	100009.0	19949.0	12387.0	39811	53105	17.0	23.0	0.0	304.0	0.0	94.0	3.0	23.0	121.0	94.0	47.0	47.0	2.0	0.0	114.0	70.0	0.0	0.0	5.0	23.0	21.5	72.9	19.5	27.7	16.1	7.0	130322.0	2
8-1	Colorado	Adams	399426	335.0	10.5	30.0	62.8	6.5	0.7	89.8	3.2	1.4	3.6	34.5	78.5	16.0	9.1	1.3	12.3	4.4	1.6	21.6	6.6	30.1	25.3	21.4	157.2	56.0	18.5	52084.0	11762.0	7610.0	26830	30335	10.0	11.0	166.0	156.0	74.0	67.0	12.0	11.0	29.0	33.0	22.0	22.0	0.0	0.0	155.0	22.0	0.0	0.0	5.0	11.0	25.0	78.1	22.2	22.0	24.1	6.6	60276.0	2
8-3	Colorado	Alamosa	15282	21.0	18.4	30.1	59.4	9.2	1.4	92.5	1.7	3.0	1.5	43.0	76.5	9.5	11.2	1.2	13.5	6.6	1.7	20.0	11.5	31.2	15.9	22.6	175.6	29.0	20.5	1504.0	458.0	314.0	1036	1352	4.0	0.0	23.0	24.0	14.0	9.0	1.0	0.0	16.0	4.0	3.0	4.0	0.0	0.0	3.0	1.0	0.0	0.0	1.0	18.0	19.3	83.9	18.2	19.0	17.5	5.5	3261.0	2
8-5	Colorado	Arapahoe	529090	659.0	7.9	27.4	63.1	8.3	1.1	82.4	9.6	0.8	4.8	15.8	79.0	11.6	8.9	1.3	11.7	3.0	2.9	19.2	5.0	25.0	20.9	16.3	117.8	44.2	16.5	31860.0	15031.0	10333.0	36874	39898	28.0	15.0	180.0	183.0	102.0	92.0	20.0	15.0	24.0	31.0	38.0	31.0	0.0	0.0	180.0	46.0	0.0	0.0	11.0	15.0	17.6	77.1	17.2	19.9	19.9	5.1	62694.0	2
8-13	Colorado	Boulder	280440	378.0	9.5	24.5	66.7	7.6	1.2	92.9	1.1	0.7	3.8	12.5	78.5	7.0	7.6	0.9	10.7	2.4	4.7	14.1	4.9	17.9	21.8	16.1	102.2	37.8	14.3	13068.0	7483.0	4362.0	20348	23308	20.0	17.0	97.0	108.0	46.0	58.0	4.0	8.0	11.0	25.0	5.0	17.0	0.0	0.0	139.0	25.0	0.0	0.0	5.0	8.0	10.3	69.3	10.9	16.8	14.3	3.8	39248.0	2
8-29	Colorado	Delta	29947	26.0	13.2	23.2	57.3	16.4	3.1	97.1	0.6	0.9	0.4	12.5	77.6	14.1	7.0	0.9	10.2	5.5	2.0	22.7	6.9	25.8	25.9	18.1	138.7	43.3	27.8	4127.0	735.0	863.0	2204	2272	3.0	1.0	19.0	18.0	7.0	6.0	1.0	1.0	2.0	4.0	0.0	3.0	0.0	0.0	9.0	9.0	0.0	0.0	0.0	1.0	24.5	75.8	17.8	26.9	21.8	7.4	5244.0	2
8-31	Colorado	Denver	557917	3638.0	15.1	25.4	63.7	9.0	1.9	82.9	10.6	1.4	3.3	34.2	75.9	17.2	9.4	1.5	13.0	5.3	2.3	29.2	6.7	33.9	23.9	20.2	136.0	46.3	14.2	79178.0	18207.0	14836.0	39765	40390	33.0	17.0	206.0	285.0	260.0	218.0	26.0	17.0	44.0	67.0	95.0	67.0	0.0	0.0	174.0	67.0	0.0	0.0	81.0	33.0	22.8	76.1	16.2	20.8	21.1	5.2	101192.0	2
8-35	Colorado	Douglas	249416	297.0	2.2	30.0	65.3	4.4	0.4	92.8	1.5	0.5	3.5	6.4	80.3	4.2	8.8	1.2	11.3	0.6	3.6	4.9	4.2	6.1	20.0	16.5	97.3	33.1	10.4	4687.0	4893.0	4688.0	16762	18328	22.0	13.0	73.0	82.0	12.0	25.0	7.0	6.0	6.0	13.0	7.0	6.0	0.0	0.0	43.0	25.0	0.0	0.0	2.0	0.0	11.4	77.7	11.4	15.6	8.9	4.0	27847.0	2
8-41	Colorado	El Paso	565582	266.0	10.4	28.6	62.4	8.0	1.1	85.8	6.7	1.0	3.2	12.2	78.2	11.3	9.6	1.4	12.5	3.1	2.3	21.9	6.5	25.3	23.6	16.0	119.8	40.9	17.4	30721.0	15354.0	8859.0	38849	44109	14.0	16.0	157.0	195.0	47.0	98.0	7.0	16.0	8.0	33.0	28.0	33.0	0.0	0.0	31.0	49.0	0.0	0.0	10.0	16.0	17.1	78.1	18.0	18.9	20.2	4.0	71691.0	2
8-43	Colorado	Fremont	47766	31.0	14.0	20.2	64.6	13.1	2.1	91.3	5.3	1.3	0.7	10.4	76.4	14.5	9.6	1.6	11.7	5.0	2.4	17.3	8.8	35.4	24.6	18.2	174.5	51.2	21.6	6694.0	1172.0	1375.0	3646	3712	5.0	2.0	39.0	30.0	1.0	9.0	5.0	2.0	4.0	7.0	5.0	5.0	0.0	0.0	4.0	14.0	0.0	0.0	0.0	2.0	20.9	79.3	15.1	23.5	25.6	4.8	6693.0	2
8-45	Colorado	Garfield	49810	17.0	8.5	28.3	63.0	7.9	0.8	96.9	0.7	0.7	0.6	22.4	78.1	13.8	7.3	1.0	9.0	4.1	2.1	31.9	6.5	26.2	22.0	14.5	138.0	46.8	18.0	4650.0	1110.0	1201.0	3427	3708	9.0	7.0	33.0	25.0	13.0	5.0	0.0	0.0	11.0	5.0	0.0	2.0	0.0	0.0	6.0	5.0	0.0	0.0	0.0	0.0	8.7	70.2	11.6	20.4	20.1	5.5	6788.0	2
